		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yttgg], śālinī [11: mttgg]	12
		rucirā [13: jBsjg] (? 3 eva pādāḥ yuktāḥ)	11
upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	11
		anuṣṭubh (1,2: asamīcīna, 3,4: na-vipulā)	11
		upajāti triṣṭubh: ajñātam [11: jttgg], indravajrā [11: ttjgg]	11
anuṣṭubh (1,2: bha-vipulā (ma-gaṇa-pūrvikā!), 3,4: na-vipulā)	10
		anuṣṭubh (1,2: asamīcīna, 3,4: ra-vipulā)	10
		upajāti triṣṭubh: ajñātam [11: jBtgg], indravajrā [11: ttjgg]	10
		upajāti triṣṭubh: ajñātam [11: tttgg], indravajrā [11: ttjgg]	10
upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	9
		upajāti triṣṭubh: ajñātam [11: ytjgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	9
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yBtgg], śālinī [11: mttgg]	9
anuṣṭubh (1,2: na-vipulā, 3,4: bha-vipulā (ma-gaṇa-pūrvikā!))	9
anuṣṭubh (1,2: bha-vipulā (ma-gaṇa-pūrvikā!), 3,4: ma-vipulā)	9
mālinī [15: nnmyy]	9
praharṣiṇī [13: mnjrg]	8
		upajāti triṣṭubh: ajñātam [11: jttgg], upendravajrā [11: jtjgg]	8
		ajñātārdhasamavṛtta [jgg, sy]	8
		indravaṃśā [12: ttjr] (? 3 eva pādāḥ yuktāḥ)	8
		upajāti triṣṭubh: ajñātam [11: tttgg], śālinī [11: mttgg]	8
		upajāti triṣṭubh: ajñātam [11: tttgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	8
		ajñātārdhasamavṛtta [tgg, sy]	8
		anuṣṭubh (1,2: asamīcīna, 3,4: bha-vipulā)	7
		upajāti triṣṭubh: ajñātam [11: tttgl], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	7
		upajāti triṣṭubh: ajñātam [11: mtjgl], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	7
		ajñātasamavṛtta [6: sj] (? 2 eva pādāḥ yuktāḥ)	7
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: mtjgg], śālinī [11: mttgg]	7
		upajāti triṣṭubh: ajñātam [11: tBtgg], indravajrā [11: ttjgg]	7
		upajāti triṣṭubh: ajñātam [11: yttgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	7
		ajñātasamavṛtta [11: tttgg] (? 2 eva pādāḥ yuktāḥ)	7
anuṣṭubh (1,2: bha-vipulā (ma-gaṇa-pūrvikā!), 3,4: ra-vipulā)	7
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tttgg], śālinī [11: mttgg]	7
		indravaṃśā [12: ttjr] (? 2 eva pādāḥ yuktāḥ)	6
		upendravajrā [11: jtjgg] (? 3 eva pādāḥ yuktāḥ)	6
		vaiśvadevī [12: mmyy] (? 2 eva pādāḥ yuktāḥ)	6
		upajāti triṣṭubh: ajñātam [11: yBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	6
anuṣṭubh (1,2: ma-vipulā, 3,4: bha-vipulā (ma-gaṇa-pūrvikā!))	6
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	6
		upajāti triṣṭubh: ajñātam [11: tttgl], indravajrā [11: ttjgg]	6
		upajāti triṣṭubh: śālinī [11: mttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	6
		upajāti triṣṭubh: ajñātam [11: ytjgl], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	6
		upajāti triṣṭubh: ajñātam [11: mtjgg], indravajrā [11: ttjgg]	6
		upajāti triṣṭubh: ajñātam [11: yttgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	6
		ajñātasamavṛtta [5: jgg] (? 2 eva pādāḥ yuktāḥ)	6
		ajñātasamavṛtta [4: jg] (? 2 eva pādāḥ yuktāḥ)	6
		upajāti triṣṭubh: ajñātam [11: jBtgg], upendravajrā [11: jtjgg]	6
		upajāti triṣṭubh: ajñātam [11: mtjgl], śālinī [11: mttgg]	6
anuṣṭubh (ardham eva: bha-vipulā (ma-gaṇa-pūrvikā!))	5
		upajāti triṣṭubh: ajñātam [11: tttgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	5
		upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], ajñātam [11: yttgl]	5
		upajāti triṣṭubh: ajñātam [11: yBtgl], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	5
		ajñātasamavṛtta [3: j] (? 2 eva pādāḥ yuktāḥ)	5
anuṣṭubh (1,2: bha-vipulā (ma-gaṇa-pūrvikā!), 3,4: bha-vipulā)	5
		upajāti triṣṭubh: ajñātam [11: tttgg], upendravajrā [11: jtjgg]	5
		anuṣṭubh (1,2: ra-vipulā, 3,4: asamīcīna)	5
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yBtgg], indravajrā [11: ttjgg]	5
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: yttgg], indravajrā [11: ttjgg]	5
upajāti triṣṭubh: śālinī [11: mttgg], upendravajrā [11: jtjgg]	5
		ajñātasamavṛtta [11: yBtgg] (? 2 eva pādāḥ yuktāḥ)	5
		ajñātasamavṛtta [5: tgl] (? 2 eva pādāḥ yuktāḥ)	5
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tttgg], indravajrā [11: ttjgg]	5
		upajāti triṣṭubh: ajñātam [11: yBtgg], ajñātam [11: yttgg], śālinī [11: mttgg]	5
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yttgg], indravajrā [11: ttjgg]	5
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yBtgg], ajñātam [11: yttgg], śālinī [11: mttgg]	5
		ajñātārdhasamavṛtta [jt, jr]	5
rathoddhatā [11: rnrlg]	5
		ajñātasamavṛtta [2: gl] (? 2 eva pādāḥ yuktāḥ)	4
		ajñātārdhasamavṛtta [tgl, sy]	4
		upajāti triṣṭubh: ajñātam [11: jBtgl], ajñātam [11: jBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	4
		upajāti triṣṭubh: ajñātam [11: tBtgg], ajñātam [11: jBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	4
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tttgg], ajñātam [11: yttgg]	4
		ajñātasamavṛtta [5: tgg] (? 2 eva pādāḥ yuktāḥ)	4
		ajñātārdhasamavṛtta [mgg, yy]	4
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yBtgl], śālinī [11: mttgg]	4
		upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], ajñātam [11: jttgg]	4
		upajāti triṣṭubh: ajñātam [11: jBtgl], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	4
		ajñātasamavṛtta [5: jgl] (? 2 eva pādāḥ yuktāḥ)	4
		upajāti triṣṭubh: ajñātam [11: mtjgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	4
		upajāti triṣṭubh: ajñātam [11: ytjgg], indravajrā [11: ttjgg]	4
		upajāti triṣṭubh: ajñātam [11: yttgg], śālinī [11: mttgg], ajñātam [11: yttgl]	4
		upajāti jagatī: indravaṃśā [12: ttjr], vaṃśastha [12: jtjr] atha vā indravaṃśā [12: ttjr] (? 2 eva pādāḥ yuktāḥ)	4
		upajāti triṣṭubh: ajñātam [11: tBtgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	4
		upajāti triṣṭubh: ajñātam [11: tttgg], śālinī [11: mttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	4
		ajñātasamavṛtta [11: tttgl] (? 2 eva pādāḥ yuktāḥ)	4
		anuṣṭubh (1,2: bha-vipulā (ma-gaṇa-pūrvikā!), 3,4: asamīcīna)	4
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: yttgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	4
		ajñātārdhasamavṛtta [tgg, sj]	4
		ajñātasamavṛtta [12: ytjr] (? 2 eva pādāḥ yuktāḥ)	3
		ajñātasamavṛtta [11: yttgl] (? 2 eva pādāḥ yuktāḥ)	3
vasantatilakā [14: tBjjgg]	3
		upajāti triṣṭubh: ajñātam [11: ytjgl], ajñātam [11: tttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: tBtgg], śālinī [11: mttgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: yBtgl], śālinī [11: mttgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: yttgg], upendravajrā [11: jtjgg]	3
		upajāti triṣṭubh: ajñātam [11: jBjgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: ytjgg], śālinī [11: mttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	3
